video_id,languages_all,languages_non_auto,has_auto_dub,source,fetched_at,status,error
YcYF-kxE0Sw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
zd0U1zNBYNk,en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
GvNGf9Gki7o,en-US|es-US|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
wCSZ-Cp7Ve0,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
6_Cxj5WKpIw,de-DE|en-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Ol8D69VKX2k,de-DE|en|en-US|es-US|fr-FR|hi|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
O19RpfoxQpA,en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
-bMiKvZRzwk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
GRInNLx3Tug,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
MXDjuvCqu44,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Xb4_VT4y9kQ,de-DE|en|en-US|es-US|fr-FR|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
6_PHIL4LZEU,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
K1IUntpKkE8,hi,hi,unknown,youtubei.js,2025-12-31,ok,
YrwAuv0n1Wk,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
qMAxQh6Xilo,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Kejs-saINOo,de-DE|en-US|fr-FR|hi|id|it,en-US,true,youtubei.js,2025-12-31,ok,
PujjqfUhtNo,en,en,unknown,youtubei.js,2025-12-31,ok,
VrRaBn4f0g8,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
vuXnRRG-m5M,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
s0g4ty29Xgg,de-DE|en|en-GB|en-US|es-US|fr-FR|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
DoBqnt7Bf24,en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
imNlJohlLPk,de-DE|en|en-GB|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
lQcU4WwVALI,en|en-US|es-US|fr-FR|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
cFHZ-a87Vp4,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
bk5Lmk-mr-I,en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
IftijFJlcvk,de-DE|en-US|es-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
cnMziyeusQk,en-GB,en-GB,unknown,youtubei.js,2025-12-31,ok,
DkEMtOFMNQE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
UJiLgUtddlM,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_XjzQzZY2gg,de-DE|en-US|es-US|fr-FR|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
p8WzG3rM9HY,de-DE|en-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
bG9kSO85rb4,en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
BdnpFbODLc0,en|en-GB|en-US|es-US|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
JtbKh_12ctg,en|en-US|fr-FR|id|it|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
T3AD4rxIJxI,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
rqcTHitakDM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Ez_kyBS-y5w,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
m2FtsEvlmCA,de-DE|en-GB|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
bNWPciD7ogg,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
1Wrc91mp980,de-DE|en|en-GB|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5dJCEiGrJkE,de-DE|en|en-US|es-US|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ZZWTh142s4w,en-GB,en-GB,unknown,youtubei.js,2025-12-31,ok,
dftMGbbULhE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
V_QS1HzJ8Bc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
1-OKPH1y4EA,en|en-GB|en-US|es-US|fr-FR|id|it|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
aIQkm75f6fU,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
na5rapg1XsI,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
RUu2w1Dn0e0,de-DE|en-US|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
O4gH4OWEaKU,de-DE|en-GB|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
OxaYvJquPe0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
wOD02sezmX8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
DB0L2_pDFeo,en-US|es-US|fr-FR|hi|id|it|pl,en-US,true,youtubei.js,2025-12-31,ok,
J-utjSeUq_c,de-DE|en-US|es-US|fr-FR|hi|id|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
bFzo9xzYS7s,de-DE|en-US|es-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
iF4i423144E,en-GB,en-GB,unknown,youtubei.js,2025-12-31,ok,
bkElP6EjVEA,de-DE|en-US|es-US|fr-FR|hi|id|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
7m6gXeMDaHc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
10WwDd2QopQ,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
UURjVI5cw4g,en,en,unknown,youtubei.js,2025-12-31,ok,
N0K16q61Hw8,de-DE|en|en-US|es-US|id|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
SuVmdDd3eGE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
yS8DUrQy_ow,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
n3mHfQft5P8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
I37kGX-nZEI,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
whEJfas9MAI,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
k0zeegbCa38,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
z7UCw5zf_Lk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
l9BRmq7pgZ8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
hHsUJxikM3g,de-DE|en-US|es-US|fr-FR|hi|id|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
kYhaqsCxltE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
rS-ZKTqwi90,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_2AZ8ZLLxlE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
h44PrRlG8p4,en,en,unknown,youtubei.js,2025-12-31,ok,
Mlv2fMvt9b4,hi,hi,unknown,youtubei.js,2025-12-31,ok,
BexmtjyRp6I,en,en,unknown,youtubei.js,2025-12-31,ok,
-EQ8UomTrAQ,en,en,unknown,youtubei.js,2025-12-31,ok,
HXzkI6spMD4,en,en,unknown,youtubei.js,2025-12-31,ok,
uwnsMaH-iV0,en,en,unknown,youtubei.js,2025-12-31,ok,
9-BjXs1vMSc,en,en,unknown,youtubei.js,2025-12-31,ok,
Q45sr5p_NmQ,en,en,unknown,youtubei.js,2025-12-31,ok,
1tDjNwntufU,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
zy7WFM2Fs5w,en,en,unknown,youtubei.js,2025-12-31,ok,
mVw7HiUVYt0,en,en,unknown,youtubei.js,2025-12-31,ok,
J4hZbuTLyhI,en,en,unknown,youtubei.js,2025-12-31,ok,
cec5DV42wjI,en,en,unknown,youtubei.js,2025-12-31,ok,
-Ara-kdrYUs,en,en,unknown,youtubei.js,2025-12-31,ok,
jCt70x6bjU0,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
JK3ur6W4rvw,en|en-US|hi|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
xZuA5hA2yF8,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
MTjDqUtaIJo,de-DE|en|en-US|es-US|fr-FR|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Yu6BE-zFncU,hi,hi,unknown,youtubei.js,2025-12-31,ok,
uPOGPL2C0_8,en,en,unknown,youtubei.js,2025-12-31,ok,
KhAh6thw_TI,en,en,unknown,youtubei.js,2025-12-31,ok,
e3HJN-grUrk,hi,hi,unknown,youtubei.js,2025-12-31,ok,
Ic4BzVggNY8,hi,hi,unknown,youtubei.js,2025-12-31,ok,
ph2awKa8r5Y,en,en,unknown,youtubei.js,2025-12-31,ok,
wJjk3BeOmqA,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
UtEORPakw5Y,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
lMthy1iwR3s,en,en,unknown,youtubei.js,2025-12-31,ok,
gYCiTtgGR5Q,en,en,unknown,youtubei.js,2025-12-31,ok,
-4JLITSB9oI,en,en,unknown,youtubei.js,2025-12-31,ok,
5oZYS5dTrmk,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
ejTCm7eHsM8,en,en,unknown,youtubei.js,2025-12-31,ok,
XDIOC2EY5JE,en,en,unknown,youtubei.js,2025-12-31,ok,
263Z4PDuqpA,en-GB,en-GB,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
BZVWPsa08Jw,en,en,unknown,youtubei.js,2025-12-31,ok,
2cGo2HdA0dM,en,en,unknown,youtubei.js,2025-12-31,ok,
DbFmnnhf_MA,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
Qojvtgf7SQw,en,en,unknown,youtubei.js,2025-12-31,ok,
OyBIburQl6s,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
Qx3P2wazwI0,tr,tr,unknown,youtubei.js,2025-12-31,ok,
qj3jCLQnQdU,en,en,unknown,youtubei.js,2025-12-31,ok,
p2XDhW5INOo,en,en,unknown,youtubei.js,2025-12-31,ok,
-oaiLatXdXw,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
TF-6G-cFi5E,en,en,unknown,youtubei.js,2025-12-31,ok,
FYUi-u7UWgw,en,en,unknown,youtubei.js,2025-12-31,ok,
7jUWxFV1VHU,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
xhohP0rZcB0,en,en,unknown,youtubei.js,2025-12-31,ok,
18VBVMgjp6w,en,en,unknown,youtubei.js,2025-12-31,ok,
ufdQ0GR855M,en,en,unknown,youtubei.js,2025-12-31,ok,
GEy9V0pQZI8,en,en,unknown,youtubei.js,2025-12-31,ok,
7bnpFpYZtVk,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
K52NiClfvyE,en,en,unknown,youtubei.js,2025-12-31,ok,
d9WyerblWQc,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
WIj06NCxkWE,en,en,unknown,youtubei.js,2025-12-31,ok,
puobwv1xjqc,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
6iYqHn3q8sY,en,en,unknown,youtubei.js,2025-12-31,ok,
pQ2coSLQvX4,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
_yl0qAnsa_8,en,en,unknown,youtubei.js,2025-12-31,ok,
DfRC_zPnh8Q,hi,hi,unknown,youtubei.js,2025-12-31,ok,
-yNgx1pAa64,en,en,unknown,youtubei.js,2025-12-31,ok,
A41_0uRnb2A,en,en,unknown,youtubei.js,2025-12-31,ok,
jj7q_LfW0hQ,hi,hi,unknown,youtubei.js,2025-12-31,ok,
fWL8HAIrgMw,en,en,unknown,youtubei.js,2025-12-31,ok,
LlnBI2yjvlg,en,en,unknown,youtubei.js,2025-12-31,ok,
5PodMf7uc-o,hi,hi,unknown,youtubei.js,2025-12-31,ok,
syq56cLrWdI,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
U3wEJbqQziE,hi,hi,unknown,youtubei.js,2025-12-31,ok,
DyxCVGH3350,en,en,unknown,youtubei.js,2025-12-31,ok,
a5TPJXyFu4c,en,en,unknown,youtubei.js,2025-12-31,ok,
pq9mq_AiELo,en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
knE4G8DGLoY,en,en,unknown,youtubei.js,2025-12-31,ok,
AByFL521DRg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
cPQXaYUMOjQ,hi,hi,unknown,youtubei.js,2025-12-31,ok,
SgQJlKLWJmY,hi,hi,unknown,youtubei.js,2025-12-31,ok,
ruwWpt_fMSs,en,en,unknown,youtubei.js,2025-12-31,ok,
x5BuhkauVsw,en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Bhap9SG4EvI,en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Te8Cao2Smsk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
zxbAnR96xC4,hi,hi,unknown,youtubei.js,2025-12-31,ok,
r8vfbfjJAmU,en,en,unknown,youtubei.js,2025-12-31,ok,
PHHyjJk82Mo,en,en,unknown,youtubei.js,2025-12-31,ok,
e8RCnG2ibJk,en,en,unknown,youtubei.js,2025-12-31,ok,
eEAQX2FzfKo,en,en,unknown,youtubei.js,2025-12-31,ok,
8PJGw123zeE,en,en,unknown,youtubei.js,2025-12-31,ok,
uz3OdZqwkJM,hi,hi,unknown,youtubei.js,2025-12-31,ok,
0-kkDfCOXOI,en,en,unknown,youtubei.js,2025-12-31,ok,
F_gOWc50MtI,en,en,unknown,youtubei.js,2025-12-31,ok,
O8SBXQbicro,en,en,unknown,youtubei.js,2025-12-31,ok,
fXakvKtBd-M,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
_-p8zhizock,hi,hi,unknown,youtubei.js,2025-12-31,ok,
yNo58UiIMKU,en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
r6OsT9Zi4Cg,de-DE|en|en-US|es-US|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ycd0w28-4Uk,en,en,unknown,youtubei.js,2025-12-31,ok,
25oEU6h6zqw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
3pEFBchq9vc,en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
PP4_f-cXoOg,en,en,unknown,youtubei.js,2025-12-31,ok,
iDqH0Dvkd4w,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
311qJJHiQjU,en,en,unknown,youtubei.js,2025-12-31,ok,
flyWJzZUcik,hi,hi,unknown,youtubei.js,2025-12-31,ok,
3rT09fUVick,en,en,unknown,youtubei.js,2025-12-31,ok,
chkyYvsNPZg,en|en-US|es-US|fr-FR|hi|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
Xva_K3YDb2w,hi,hi,unknown,youtubei.js,2025-12-31,ok,
1tvW8kzOpSA,en,en,unknown,youtubei.js,2025-12-31,ok,
uI10H1jzw00,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
hrgkobEya0U,de-DE|en-US|es-US|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5PY2RvI_JnA,hi,hi,unknown,youtubei.js,2025-12-31,ok,
sJtuZq-LEQM,en,en,unknown,youtubei.js,2025-12-31,ok,
glUrzUxbepE,en,en,unknown,youtubei.js,2025-12-31,ok,
RexPywlCmV8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Oi33tvniyHY,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5J3l894CiMI,en,en,unknown,youtubei.js,2025-12-31,ok,
cJ9x3aWibhI,en,en,unknown,youtubei.js,2025-12-31,ok,
7lxAfszjy68,en,en,unknown,youtubei.js,2025-12-31,ok,
4kqoN9-rqiQ,en,en,unknown,youtubei.js,2025-12-31,ok,
bn1uWNwuMwA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
M42uDLGRSpI,en,en,unknown,youtubei.js,2025-12-31,ok,
m3Frh9R_Phc,en,en,unknown,youtubei.js,2025-12-31,ok,
Ld3tHMCLEaE,en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
fXXbM1yackI,de-DE|en|en-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Wslbb1UQUSc,en,en,unknown,youtubei.js,2025-12-31,ok,
_Hh-NcdbHCY,en,en,unknown,youtubei.js,2025-12-31,ok,
lRsaSyUFlA4,en,en,unknown,youtubei.js,2025-12-31,ok,
P7P03gg3msE,en,en,unknown,youtubei.js,2025-12-31,ok,
Av86LcNuiMQ,en,en,unknown,youtubei.js,2025-12-31,ok,
g1ntDgsLFAY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
QyQf9KvkQA4,en,en,unknown,youtubei.js,2025-12-31,ok,
wLMac4N28Kw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_gYUlvcnjs0,en,en,unknown,youtubei.js,2025-12-31,ok,
haeA3bErNpw,hi,hi,unknown,youtubei.js,2025-12-31,ok,
wzYfTX7qhGY,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
4QbyMoMX4VI,de-DE|en-US|es-US|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
7llRzXBHQPA,en,en,unknown,youtubei.js,2025-12-31,ok,
TbCk79SoCYw,hi,hi,unknown,youtubei.js,2025-12-31,ok,
bg0P_3UiG5I,en-US|es-US|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
r_ZE1XVT8Ao,en,en,unknown,youtubei.js,2025-12-31,ok,
zpQ3PPM2SdI,en,en,unknown,youtubei.js,2025-12-31,ok,
wG-JjZNr42E,hi,hi,unknown,youtubei.js,2025-12-31,ok,
-SpWfD4WsmM,hi,hi,unknown,youtubei.js,2025-12-31,ok,
YNpaELJZm2c,en,en,unknown,youtubei.js,2025-12-31,ok,
fZbSl58orNs,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
uDfqjMIXB8s,hi,hi,unknown,youtubei.js,2025-12-31,ok,
KEc4NQZjkMI,en,en,unknown,youtubei.js,2025-12-31,ok,
RUwQkXroaig,en,en,unknown,youtubei.js,2025-12-31,ok,
yHwneN6zJmU,en,en,unknown,youtubei.js,2025-12-31,ok,
_80lLRCKgGo,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
AbGVbgQre7I,hi,hi,unknown,youtubei.js,2025-12-31,ok,
svBx8u5bMEg,hi,hi,unknown,youtubei.js,2025-12-31,ok,
ORt691uvBJo,en,en,unknown,youtubei.js,2025-12-31,ok,
hrumNRQwTV8,hi,hi,unknown,youtubei.js,2025-12-31,ok,
csIL-mWTQss,hi,hi,unknown,youtubei.js,2025-12-31,ok,
CkAGZ69dQNk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
H5nsqGPRkmU,fr,fr,unknown,youtubei.js,2025-12-31,ok,
kecbsrH3m2s,en,en,unknown,youtubei.js,2025-12-31,ok,
DwQ7-k9LkJ4,hi,hi,unknown,youtubei.js,2025-12-31,ok,
osge0_lZTaY,hi,hi,unknown,youtubei.js,2025-12-31,ok,
ZAasLqkiprI,en,en,unknown,youtubei.js,2025-12-31,ok,
3Cb0ys-jppU,en,en,unknown,youtubei.js,2025-12-31,ok,
GIQkZfBtb9Y,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
DyOv20d4c70,hi,hi,unknown,youtubei.js,2025-12-31,ok,
DKy98FWHwdg,en,en,unknown,youtubei.js,2025-12-31,ok,
xhwIOWHsUxg,en,en,unknown,youtubei.js,2025-12-31,ok,
saAkSk_arPA,hi,hi,unknown,youtubei.js,2025-12-31,ok,
YwaQ4m1eHQo,en,en,unknown,youtubei.js,2025-12-31,ok,
EsfhqlxIDYU,de-DE|en-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
mVdapUEaSuA,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
iEqGo9NCOsw,hi,hi,unknown,youtubei.js,2025-12-31,ok,
o-ET7t9MgJI,en,en,unknown,youtubei.js,2025-12-31,ok,
O8Gl4RYgg0k,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
lq285DDdmtw,hi,hi,unknown,youtubei.js,2025-12-31,ok,
ruNFTpEebrU,en-US,en-US,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
6AUkmf1BYJ0,hi,hi,unknown,youtubei.js,2025-12-31,ok,
POM1dnAYgL4,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
0cUV_x0do2c,en,en,unknown,youtubei.js,2025-12-31,ok,
nzZ19jKm-jk,hi,hi,unknown,youtubei.js,2025-12-31,ok,
-dDxZwyLX7A,en,en,unknown,youtubei.js,2025-12-31,ok,
cyannwIgg1E,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
e8DtzQkjOMQ,en,en,unknown,youtubei.js,2025-12-31,ok,
eP4Ymo785OI,en,en,unknown,youtubei.js,2025-12-31,ok,
cqPVG8e8daY,hi,hi,unknown,youtubei.js,2025-12-31,ok,
Xtq6JXfFwgc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Dgq01JAWw4Y,en,en,unknown,youtubei.js,2025-12-31,ok,
yg1ZJccfoQE,en,en,unknown,youtubei.js,2025-12-31,ok,
i8XeVATqeag,hi,hi,unknown,youtubei.js,2025-12-31,ok,
S0_Hd5M7aJY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ITv_74xUBdk,hi,hi,unknown,youtubei.js,2025-12-31,ok,
aq0zZOZVKPE,de-DE|en|en-US|es-US|fr-FR|hi|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
zd1_iY0FSEo,hi,hi,unknown,youtubei.js,2025-12-31,ok,
4y4tBfnPlS8,en,en,unknown,youtubei.js,2025-12-31,ok,
A6yoSixJ5eM,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
UGYotTNzgUA,en,en,unknown,youtubei.js,2025-12-31,ok,
PYCO_BqWk_4,hi,hi,unknown,youtubei.js,2025-12-31,ok,
HSNxlPDXyK0,hi,hi,unknown,youtubei.js,2025-12-31,ok,
BDiPAuWrcJc,hi,hi,unknown,youtubei.js,2025-12-31,ok,
76Z0r1jsISk,hi,hi,unknown,youtubei.js,2025-12-31,ok,
MTGBBNG1g4s,hi,hi,unknown,youtubei.js,2025-12-31,ok,
u9vXDbMSuYs,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
za9azzh4v9A,hi,hi,unknown,youtubei.js,2025-12-31,ok,
